Open Num,Trial Num,Run Num,Home Care Death,Home Care Recovered,Outpatient Death,Outpatient Recovered,Inpatient Death,Inpatient Recovered,Turned Away Death,Turned Away Recovered,
1,6,2076,0,1194,16,834,47,695,1,6,
1,7,2077,0,1205,20,826,58,664,2,33,
1,8,2078,0,1209,20,836,56,702,0,3,
1,9,2079,0,1192,22,886,44,714,0,3,
1,10,2080,0,1144,19,880,56,664,2,14,
1,11,2081,0,1182,13,890,48,700,0,0,
1,12,2082,0,1206,17,900,47,684,3,19,
1,13,2083,0,1139,14,860,45,675,1,15,
1,14,2084,0,1217,15,910,40,711,0,0,
1,15,2085,0,1145,15,899,50,711,1,4,
1,1,2086,0,1173,16,902,41,688,0,10,
1,2,2087,0,1206,14,880,32,735,3,44,
1,3,2088,0,1168,11,892,44,699,0,14,
1,4,2089,0,1143,22,859,65,717,5,33,
1,5,2090,0,1141,14,878,47,707,0,2,
1,6,2091,0,1194,16,834,46,697,1,5,
1,7,2092,0,1205,20,826,51,674,2,30,
1,8,2093,0,1209,20,836,59,700,0,2,
1,9,2094,0,1192,22,886,42,717,0,2,
1,10,2095,0,1144,19,880,53,668,2,13,
1,11,2096,0,1182,13,890,48,700,0,0,
1,12,2097,0,1206,17,900,47,685,3,18,
1,13,2098,0,1139,14,860,46,675,1,14,
1,14,2099,0,1217,15,910,40,711,0,0,
1,15,2100,0,1145,15,899,50,712,1,3,
1,1,2101,0,1173,16,902,39,691,0,9,
1,2,2102,0,1206,14,880,32,736,3,43,
1,3,2103,0,1168,11,892,49,700,0,8,
1,4,2104,0,1143,22,859,65,726,2,17,
1,5,2105,0,1141,14,878,45,710,0,1,
1,6,2106,0,1194,16,834,47,701,0,1,
1,7,2107,0,1205,20,826,56,668,2,31,
1,8,2108,0,1209,20,836,51,709,0,1,
1,9,2109,0,1192,22,886,42,718,0,1,
1,10,2110,0,1144,19,880,56,666,2,12,
1,11,2111,0,1182,13,890,48,700,0,0,
1,12,2112,0,1206,17,900,48,688,3,14,
1,13,2113,0,1139,14,860,48,675,1,12,
1,14,2114,0,1217,15,910,40,711,0,0,
1,15,2115,0,1145,15,899,48,715,1,2,
1,1,2116,0,1173,16,902,39,691,0,9,
1,2,2117,0,1206,14,880,34,740,2,33,
1,3,2118,0,1168,11,892,49,701,0,6,
1,4,2119,0,1143,22,859,65,728,2,15,
1,5,2120,0,1141,14,878,44,712,0,0,
1,6,2121,0,1194,16,834,46,702,0,1,
1,7,2122,0,1205,20,826,52,673,2,30,
1,8,2123,0,1209,20,836,56,705,0,0,
1,9,2124,0,1192,22,886,42,718,0,1,
1,10,2125,0,1144,19,880,58,665,2,11,
1,11,2126,0,1182,13,890,48,700,0,0,
1,12,2127,0,1206,17,900,47,690,3,13,
1,13,2128,0,1139,14,860,47,677,1,11,
1,14,2129,0,1217,15,910,40,711,0,0,
1,15,2130,0,1145,15,899,51,713,1,1,
1,1,2131,0,1173,16,902,39,691,0,9,
1,2,2132,0,1206,14,880,35,741,2,30,
1,3,2133,0,1168,11,892,49,701,0,6,
1,4,2134,0,1143,22,859,64,731,1,14,
1,5,2135,0,1141,14,878,44,712,0,0,
1,6,2136,0,1194,16,834,46,703,0,0,
1,7,2137,0,1205,20,826,54,672,1,30,
1,8,2138,0,1209,20,836,56,705,0,0,
1,9,2139,0,1192,22,886,42,718,0,1,
1,10,2140,0,1144,19,880,56,668,2,10,
1,11,2141,0,1182,13,890,48,700,0,0,
1,12,2142,0,1206,17,900,50,688,2,13,
1,13,2143,0,1139,14,860,47,678,1,10,
1,14,2144,0,1217,15,910,40,711,0,0,
1,15,2145,0,1145,15,899,51,713,1,1,
1,1,2146,0,1173,16,902,39,691,0,9,
1,2,2147,0,1206,14,880,38,739,2,24,
1,3,2148,0,1168,11,892,49,701,0,6,
1,4,2149,0,1143,22,859,68,729,0,14,
1,5,2150,0,1141,14,878,44,712,0,0,
1,6,2151,0,1194,16,834,46,703,0,0,
1,7,2152,0,1205,20,826,56,671,1,29,
1,8,2153,0,1209,20,836,55,706,0,0,
1,9,2154,0,1192,22,886,42,718,0,1,
1,10,2155,0,1144,19,880,54,671,2,9,
1,11,2156,0,1182,13,890,48,700,0,0,
1,12,2157,0,1206,17,900,50,688,1,13,
1,13,2158,0,1139,14,860,47,678,1,10,
1,14,2159,0,1217,15,910,40,711,0,0,
1,15,2160,0,1145,15,899,50,714,1,1,
1,1,2161,0,1173,16,902,40,697,0,2,
1,2,2162,0,1206,14,880,38,739,2,23,
1,3,2163,0,1168,11,892,49,701,0,6,
1,4,2164,0,1143,22,859,62,737,0,12,
1,5,2165,0,1141,14,878,44,712,0,0,
1,6,2166,0,1194,16,834,46,703,0,0,
1,7,2167,0,1205,20,826,56,672,1,28,
1,8,2168,0,1209,20,836,54,707,0,0,
1,9,2169,0,1192,22,886,41,719,0,1,
1,10,2170,0,1144,19,880,60,666,2,8,
1,11,2171,0,1182,13,890,48,700,0,0,
1,12,2172,0,1206,17,900,50,689,0,13,
1,13,2173,0,1139,14,860,43,683,1,9,
1,14,2174,0,1217,15,910,40,711,0,0,
1,15,2175,0,1145,15,899,49,715,1,1,
1,1,2176,0,1173,16,902,40,697,0,2,
1,2,2177,0,1206,14,880,36,742,2,21,
1,3,2178,0,1168,11,892,49,701,0,6,
1,4,2179,0,1143,22,859,61,744,0,5,
1,5,2180,0,1141,14,878,44,712,0,0,
1,6,2181,0,1194,16,834,46,703,0,0,
1,7,2182,0,1205,20,826,57,674,1,25,
1,8,2183,0,1209,20,836,53,708,0,0,
1,9,2184,0,1192,22,886,41,719,0,1,
1,10,2185,0,1144,19,880,59,668,2,7,
1,11,2186,0,1182,13,890,48,700,0,0,
1,12,2187,0,1206,17,900,47,694,0,11,
1,13,2188,0,1139,14,860,43,685,1,7,
1,14,2189,0,1217,15,910,39,712,0,0,
1,15,2190,0,1145,15,899,49,715,1,1,
1,1,2191,0,1173,16,902,40,697,0,2,
1,2,2192,0,1206,14,880,35,744,2,20,
1,3,2193,0,1168,11,892,50,703,0,1,
1,4,2194,0,1143,22,859,43,764,0,3,
1,5,2195,0,1141,14,878,51,705,0,0,
1,6,2196,0,1194,16,834,57,692,0,0,
1,7,2197,0,1205,20,826,44,688,1,24,
1,8,2198,0,1209,20,836,45,716,0,0,
1,9,2199,0,1192,22,886,50,710,0,1,
1,10,2200,0,1144,19,880,56,672,2,6,
1,11,2201,0,1182,13,890,55,693,0,0,
1,12,2202,0,1206,17,900,45,696,0,11,
1,13,2203,0,1139,14,860,41,690,1,4,
1,14,2204,0,1217,15,910,45,706,0,0,
1,15,2205,0,1145,15,899,47,717,1,1,
1,1,2206,0,1173,16,902,41,697,0,1,
1,2,2207,0,1206,14,880,49,731,2,19,
1,3,2208,0,1168,11,892,49,705,0,0,
1,4,2209,0,1143,22,859,57,752,0,1,
1,5,2210,0,1141,14,878,51,705,0,0,
1,6,2211,0,1194,16,834,57,692,0,0,
1,7,2212,0,1205,20,826,46,687,1,23,
1,8,2213,0,1209,20,836,45,716,0,0,
1,9,2214,0,1192,22,886,50,710,0,1,
1,10,2215,0,1144,19,880,51,678,1,6,
1,11,2216,0,1182,13,890,55,693,0,0,
1,12,2217,0,1206,17,900,47,695,0,10,
1,13,2218,0,1139,14,860,41,690,1,4,
1,14,2219,0,1217,15,910,45,706,0,0,
1,15,2220,0,1145,15,899,47,717,1,1,
1,1,2221,0,1173,16,902,41,697,0,1,
1,2,2222,0,1206,14,880,46,735,2,18,
1,3,2223,0,1168,11,892,49,705,0,0,
1,4,2224,0,1143,22,859,57,752,0,1,
1,5,2225,0,1141,14,878,51,705,0,0,
1,6,2226,0,1194,16,834,57,692,0,0,
1,7,2227,0,1205,20,826,44,688,1,24,
1,8,2228,0,1209,20,836,45,716,0,0,
1,9,2229,0,1192,22,886,50,710,0,1,
1,10,2230,0,1144,19,880,51,679,1,5,
1,11,2231,0,1182,13,890,55,693,0,0,
1,12,2232,0,1206,17,900,45,695,0,12,
1,13,2233,0,1139,14,860,46,686,1,3,
1,14,2234,0,1217,15,910,45,706,0,0,
1,15,2235,0,1145,15,899,47,717,1,1,
1,1,2236,0,1173,16,902,41,697,0,1,
1,2,2237,0,1206,14,880,49,734,2,16,
1,3,2238,0,1168,11,892,48,706,0,0,
1,4,2239,0,1143,22,859,57,752,0,1,
1,5,2240,0,1141,14,878,51,705,0,0,
1,6,2241,0,1194,16,834,56,693,0,0,
1,7,2242,0,1205,20,826,44,689,0,24,
1,8,2243,0,1209,20,836,45,716,0,0,
1,9,2244,0,1192,22,886,50,710,0,1,
1,10,2245,0,1144,19,880,55,676,1,4,
1,11,2246,0,1182,13,890,55,693,0,0,
1,12,2247,0,1206,17,900,45,696,0,11,
1,13,2248,0,1139,14,860,46,686,1,3,
1,14,2249,0,1217,15,910,45,706,0,0,
1,15,2250,0,1145,15,899,47,717,1,1,
1,1,2251,0,1173,16,902,41,697,0,1,
1,2,2252,0,1206,14,880,46,738,2,15,
1,3,2253,0,1168,11,892,48,706,0,0,
1,4,2254,0,1143,22,859,57,752,0,1,
1,5,2255,0,1141,14,878,51,705,0,0,
1,6,2256,0,1194,16,834,56,693,0,0,
1,7,2257,0,1205,20,826,46,688,0,23,
1,8,2258,0,1209,20,836,45,716,0,0,
1,9,2259,0,1192,22,886,50,710,0,1,
1,10,2260,0,1144,19,880,55,677,1,3,
1,11,2261,0,1182,13,890,55,693,0,0,
1,12,2262,0,1206,17,900,47,688,0,17,
1,13,2263,0,1139,14,860,46,686,1,3,
1,14,2264,0,1217,15,910,45,706,0,0,
1,15,2265,0,1145,15,899,47,717,1,1,
1,1,2266,0,1173,16,902,41,697,0,1,
1,2,2267,0,1206,14,880,45,740,2,14,
1,3,2268,0,1168,11,892,48,706,0,0,
1,4,2269,0,1143,22,859,57,752,0,1,
1,5,2270,0,1141,14,878,51,705,0,0,
1,6,2271,0,1194,16,834,56,693,0,0,
1,7,2272,0,1205,20,826,44,693,0,20,
1,8,2273,0,1209,20,836,45,716,0,0,
1,9,2274,0,1192,22,886,50,710,0,1,
1,10,2275,0,1144,19,880,53,683,0,0,
1,11,2276,0,1182,13,890,55,693,0,0,
1,12,2277,0,1206,17,900,43,693,0,16,
1,13,2278,0,1139,14,860,46,686,1,3,
1,14,2279,0,1217,15,910,45,706,0,0,
1,15,2280,0,1145,15,899,47,717,1,1,
1,1,2281,0,1173,16,902,41,697,0,1,
1,2,2282,0,1206,14,880,45,740,2,14,
1,3,2283,0,1168,11,892,48,706,0,0,
1,4,2284,0,1143,22,859,57,752,0,1,
1,5,2285,0,1141,14,878,51,705,0,0,
1,6,2286,0,1194,16,834,56,693,0,0,
1,7,2287,0,1205,20,826,47,691,0,19,
1,8,2288,0,1209,20,836,45,716,0,0,
1,9,2289,0,1192,22,886,50,710,0,1,
1,10,2290,0,1144,19,880,53,683,0,0,
1,11,2291,0,1182,13,890,55,693,0,0,
1,12,2292,0,1206,17,900,45,699,0,8,
1,13,2293,0,1139,14,860,46,686,1,3,
1,14,2294,0,1217,15,910,45,706,0,0,
1,15,2295,0,1145,15,899,47,717,1,1,
1,1,2296,0,1173,16,902,41,697,0,1,
1,2,2297,0,1206,14,880,50,736,2,13,
1,3,2298,0,1168,11,892,48,706,0,0,
1,4,2299,0,1143,22,859,57,752,0,1,
1,5,2300,0,1141,14,878,51,705,0,0,
1,6,2301,0,1194,16,834,56,693,0,0,
1,7,2302,0,1205,20,826,45,697,0,15,
1,8,2303,0,1209,20,836,45,716,0,0,
1,9,2304,0,1192,22,886,50,710,0,1,
1,10,2305,0,1144,19,880,53,683,0,0,
1,11,2306,0,1182,13,890,55,693,0,0,
1,12,2307,0,1206,17,900,46,699,0,7,
1,13,2308,0,1139,14,860,46,686,1,3,
1,14,2309,0,1217,15,910,45,706,0,0,
1,15,2310,0,1145,15,899,47,717,1,1,
1,1,2311,0,1173,16,902,41,697,0,1,
1,2,2312,0,1206,14,880,46,741,2,12,
1,3,2313,0,1168,11,892,48,706,0,0,
1,4,2314,0,1143,22,859,57,752,0,1,
1,5,2315,0,1141,14,878,51,705,0,0,
1,6,2316,0,1194,16,834,56,693,0,0,
1,7,2317,0,1205,20,826,45,698,0,14,
1,8,2318,0,1209,20,836,45,716,0,0,
1,9,2319,0,1192,22,886,50,710,0,1,
1,10,2320,0,1144,19,880,53,683,0,0,
1,11,2321,0,1182,13,890,55,693,0,0,
1,12,2322,0,1206,17,900,45,700,0,7,
1,13,2323,0,1139,14,860,46,686,1,3,
1,14,2324,0,1217,15,910,45,706,0,0,
1,15,2325,0,1145,15,899,47,717,1,1,
1,1,2326,0,1173,16,902,41,697,0,1,
1,2,2327,0,1206,14,880,47,741,2,11,
1,3,2328,0,1168,11,892,48,706,0,0,
1,4,2329,0,1143,22,859,57,752,0,1,
1,5,2330,0,1141,14,878,51,705,0,0,
1,6,2331,0,1194,16,834,56,693,0,0,
1,7,2332,0,1205,20,826,45,699,0,13,
1,8,2333,0,1209,20,836,45,716,0,0,
1,9,2334,0,1192,22,886,50,710,0,1,
1,10,2335,0,1144,19,880,52,684,0,0,
1,11,2336,0,1182,13,890,55,693,0,0,
1,12,2337,0,1206,17,900,45,700,0,7,
1,13,2338,0,1139,14,860,46,686,1,3,
1,14,2339,0,1217,15,910,45,706,0,0,
1,15,2340,0,1145,15,899,47,717,1,1,
1,1,2341,0,1173,16,902,47,683,0,9,
1,2,2342,0,1206,14,880,51,719,3,40,
1,3,2343,0,1168,11,892,53,697,0,6,
1,4,2344,0,1143,22,859,57,736,1,16,
1,5,2345,0,1141,14,878,46,710,0,0,
1,6,2346,0,1194,16,834,56,692,0,1,
1,7,2347,0,1205,20,826,46,679,2,30,
1,8,2348,0,1209,20,836,43,718,0,0,
1,9,2349,0,1192,22,886,54,707,0,0,
1,10,2350,0,1144,19,880,63,660,2,11,
1,11,2351,0,1182,13,890,55,693,0,0,
1,12,2352,0,1206,17,900,48,689,2,14,
1,13,2353,0,1139,14,860,55,669,1,11,
1,14,2354,0,1217,15,910,52,699,0,0,
1,15,2355,0,1145,15,899,58,706,1,1,
1,1,2356,0,1173,16,902,40,690,0,9,
1,2,2357,0,1206,14,880,49,727,2,30,
1,3,2358,0,1168,11,892,50,700,0,6,
1,4,2359,0,1143,22,859,55,740,1,14,
1,5,2360,0,1141,14,878,51,705,0,0,
1,6,2361,0,1194,16,834,61,688,0,0,
1,7,2362,0,1205,20,826,41,685,2,29,
1,8,2363,0,1209,20,836,45,716,0,0,
1,9,2364,0,1192,22,886,49,712,0,0,
1,10,2365,0,1144,19,880,56,668,2,10,
1,11,2366,0,1182,13,890,52,696,0,0,
1,12,2367,0,1206,17,900,47,690,1,14,
1,13,2368,0,1139,14,860,53,672,1,10,
1,14,2369,0,1217,15,910,49,702,0,0,
1,15,2370,0,1145,15,899,56,708,1,1,
1,1,2371,0,1173,16,902,40,690,0,9,
1,2,2372,0,1206,14,880,52,725,2,28,
1,3,2373,0,1168,11,892,49,701,0,6,
1,4,2374,0,1143,22,859,49,747,0,14,
1,5,2375,0,1141,14,878,51,705,0,0,
1,6,2376,0,1194,16,834,60,689,0,0,
1,7,2377,0,1205,20,826,45,682,1,29,
1,8,2378,0,1209,20,836,47,714,0,0,
1,9,2379,0,1192,22,886,48,713,0,0,
1,10,2380,0,1144,19,880,49,676,2,9,
1,11,2381,0,1182,13,890,53,695,0,0,
1,12,2382,0,1206,17,900,47,691,0,14,
1,13,2383,0,1139,14,860,49,676,1,10,
1,14,2384,0,1217,15,910,48,703,0,0,
1,15,2385,0,1145,15,899,51,714,0,1,
1,1,2386,0,1173,16,902,41,689,0,9,
1,2,2387,0,1206,14,880,46,731,2,23,
1,3,2388,0,1168,11,892,51,699,0,6,
1,4,2389,0,1143,22,859,56,743,0,12,
1,5,2390,0,1141,14,878,51,705,0,0,
1,6,2391,0,1194,16,834,58,691,0,0,
1,7,2392,0,1205,20,826,47,681,1,28,
1,8,2393,0,1209,20,836,46,715,0,0,
1,9,2394,0,1192,22,886,48,713,0,0,
1,10,2395,0,1144,19,880,50,676,2,8,
1,11,2396,0,1182,13,890,53,695,0,0,
1,12,2397,0,1206,17,900,45,694,0,13,
1,13,2398,0,1139,14,860,44,682,1,9,
1,14,2399,0,1217,15,910,48,703,0,0,
1,15,2400,0,1145,15,899,53,713,0,0,
1,1,2401,0,1173,16,902,40,697,0,2,
1,2,2402,0,1206,14,880,43,735,2,21,
1,3,2403,0,1168,11,892,51,699,0,6,
1,4,2404,0,1143,22,859,51,749,0,11,
1,5,2405,0,1141,14,878,51,705,0,0,
1,6,2406,0,1194,16,834,58,691,0,0,
1,7,2407,0,1205,20,826,45,684,1,27,
1,8,2408,0,1209,20,836,46,715,0,0,
1,9,2409,0,1192,22,886,48,713,0,0,
1,10,2410,0,1144,19,880,51,676,2,7,
1,11,2411,0,1182,13,890,55,693,0,0,
1,12,2412,0,1206,17,900,45,695,0,12,
1,13,2413,0,1139,14,860,45,683,1,7,
1,14,2414,0,1217,15,910,45,706,0,0,
1,15,2415,0,1145,15,899,52,714,0,0,
1,1,2416,0,1173,16,902,42,695,0,2,
1,2,2417,0,1206,14,880,47,732,2,20,
1,3,2418,0,1168,11,892,50,700,0,5,
1,4,2419,0,1143,22,859,57,747,0,7,
1,5,2420,0,1141,14,878,51,705,0,0,
1,6,2421,0,1194,16,834,57,692,0,0,
1,7,2422,0,1205,20,826,44,686,1,26,
1,8,2423,0,1209,20,836,45,716,0,0,
1,9,2424,0,1192,22,886,48,713,0,0,
1,10,2425,0,1144,19,880,56,672,2,6,
1,11,2426,0,1182,13,890,55,693,0,0,
1,12,2427,0,1206,17,900,45,696,0,11,
1,13,2428,0,1139,14,860,44,685,1,6,
1,14,2429,0,1217,15,910,45,706,0,0,
1,15,2430,0,1145,15,899,50,716,0,0,
1,1,2431,0,1173,16,902,41,697,0,1,
1,2,2432,0,1206,14,880,50,735,2,14,
1,3,2433,0,1168,11,892,48,706,0,0,
1,4,2434,0,1143,22,859,57,752,0,1,
1,5,2435,0,1141,14,878,51,705,0,0,
1,6,2436,0,1194,16,834,57,692,0,0,
1,7,2437,0,1205,20,826,44,687,1,25,
1,8,2438,0,1209,20,836,45,716,0,0,
1,9,2439,0,1192,22,886,48,713,0,0,
1,10,2440,0,1144,19,880,53,676,1,6,
1,11,2441,0,1182,13,890,55,693,0,0,
1,12,2442,0,1206,17,900,47,695,0,10,
1,13,2443,0,1139,14,860,41,690,1,4,
1,14,2444,0,1217,15,910,45,706,0,0,
1,15,2445,0,1145,15,899,50,716,0,0,
1,1,2446,0,1173,16,902,41,697,0,1,
1,2,2447,0,1206,14,880,48,739,2,12,
1,3,2448,0,1168,11,892,48,706,0,0,
1,4,2449,0,1143,22,859,57,753,0,0,
1,5,2450,0,1141,14,878,51,705,0,0,
1,6,2451,0,1194,16,834,57,692,0,0,
1,7,2452,0,1205,20,826,43,689,0,25,
1,8,2453,0,1209,20,836,45,716,0,0,
1,9,2454,0,1192,22,886,48,713,0,0,
1,10,2455,0,1144,19,880,51,679,1,5,
1,11,2456,0,1182,13,890,55,693,0,0,
1,12,2457,0,1206,17,900,49,694,0,9,
1,13,2458,0,1139,14,860,46,686,1,3,
1,14,2459,0,1217,15,910,45,706,0,0,
1,15,2460,0,1145,15,899,50,716,0,0,
1,1,2461,0,1173,16,902,39,700,0,0,
1,2,2462,0,1206,14,880,48,742,1,10,
1,3,2463,0,1168,11,892,48,706,0,0,
1,4,2464,0,1143,22,859,57,753,0,0,
1,5,2465,0,1141,14,878,51,705,0,0,
1,6,2466,0,1194,16,834,57,692,0,0,
1,7,2467,0,1205,20,826,43,690,0,24,
1,8,2468,0,1209,20,836,45,716,0,0,
1,9,2469,0,1192,22,886,48,713,0,0,
1,10,2470,0,1144,19,880,55,676,1,4,
1,11,2471,0,1182,13,890,55,693,0,0,
1,12,2472,0,1206,17,900,44,690,0,18,
1,13,2473,0,1139,14,860,46,686,1,3,
1,14,2474,0,1217,15,910,45,706,0,0,
1,15,2475,0,1145,15,899,50,716,0,0,
1,1,2476,0,1173,16,902,39,700,0,0,
1,2,2477,0,1206,14,880,48,744,1,8,
1,3,2478,0,1168,11,892,47,707,0,0,
1,4,2479,0,1143,22,859,57,753,0,0,
1,5,2480,0,1141,14,878,51,705,0,0,
1,6,2481,0,1194,16,834,56,693,0,0,
1,7,2482,0,1205,20,826,45,689,0,23,
1,8,2483,0,1209,20,836,45,716,0,0,
1,9,2484,0,1192,22,886,48,713,0,0,
1,10,2485,0,1144,19,880,55,677,1,3,
1,11,2486,0,1182,13,890,55,693,0,0,
1,12,2487,0,1206,17,900,47,688,0,17,
1,13,2488,0,1139,14,860,43,690,0,3,
1,14,2489,0,1217,15,910,45,706,0,0,
1,15,2490,0,1145,15,899,50,716,0,0,
1,1,2491,0,1173,16,902,39,700,0,0,
1,2,2492,0,1206,14,880,44,751,0,6,
1,3,2493,0,1168,11,892,47,707,0,0,
1,4,2494,0,1143,22,859,56,754,0,0,
1,5,2495,0,1141,14,878,51,705,0,0,
1,6,2496,0,1194,16,834,56,693,0,0,
1,7,2497,0,1205,20,826,46,689,0,22,
1,8,2498,0,1209,20,836,45,716,0,0,
1,9,2499,0,1192,22,886,48,713,0,0,
1,10,2500,0,1144,19,880,51,682,1,2,
1,11,2501,0,1182,13,890,55,693,0,0,
1,12,2502,0,1206,17,900,43,693,0,16,
1,13,2503,0,1139,14,860,40,696,0,0,
1,14,2504,0,1217,15,910,45,706,0,0,
1,15,2505,0,1145,15,899,50,716,0,0,
1,1,2506,0,1173,16,902,38,701,0,0,
1,2,2507,0,1206,14,880,44,751,0,6,
1,3,2508,0,1168,11,892,47,707,0,0,
1,4,2509,0,1143,22,859,56,754,0,0,
1,5,2510,0,1141,14,878,50,706,0,0,
1,6,2511,0,1194,16,834,56,693,0,0,
1,7,2512,0,1205,20,826,45,691,0,21,
1,8,2513,0,1209,20,836,45,716,0,0,
1,9,2514,0,1192,22,886,48,713,0,0,
1,10,2515,0,1144,19,880,53,683,0,0,
1,11,2516,0,1182,13,890,55,693,0,0,
1,12,2517,0,1206,17,900,42,695,0,15,
1,13,2518,0,1139,14,860,40,696,0,0,
1,14,2519,0,1217,15,910,45,706,0,0,
1,15,2520,0,1145,15,899,50,716,0,0,
1,1,2521,0,1173,16,902,38,701,0,0,
1,2,2522,0,1206,14,880,46,750,0,5,
1,3,2523,0,1168,11,892,47,707,0,0,
1,4,2524,0,1143,22,859,56,754,0,0,
1,5,2525,0,1141,14,878,50,706,0,0,
1,6,2526,0,1194,16,834,56,693,0,0,
1,7,2527,0,1205,20,826,45,697,0,15,
1,8,2528,0,1209,20,836,45,716,0,0,
1,9,2529,0,1192,22,886,48,713,0,0,
1,10,2530,0,1144,19,880,53,683,0,0,
1,11,2531,0,1182,13,890,55,693,0,0,
1,12,2532,0,1206,17,900,45,700,0,7,
1,13,2533,0,1139,14,860,40,696,0,0,
1,14,2534,0,1217,15,910,45,706,0,0,
1,15,2535,0,1145,15,899,50,716,0,0,
1,1,2536,0,1173,16,902,38,701,0,0,
1,2,2537,0,1206,14,880,45,752,0,4,
1,3,2538,0,1168,11,892,47,707,0,0,
1,4,2539,0,1143,22,859,56,754,0,0,
1,5,2540,0,1141,14,878,50,706,0,0,
1,6,2541,0,1194,16,834,56,693,0,0,
1,7,2542,0,1205,20,826,43,695,0,19,
1,8,2543,0,1209,20,836,45,716,0,0,
1,9,2544,0,1192,22,886,48,713,0,0,
1,10,2545,0,1144,19,880,53,683,0,0,
1,11,2546,0,1182,13,890,55,693,0,0,
1,12,2547,0,1206,17,900,47,699,0,6,
1,13,2548,0,1139,14,860,40,696,0,0,
1,14,2549,0,1217,15,910,45,706,0,0,
1,15,2550,0,1145,15,899,50,716,0,0,
1,1,2551,0,1173,16,902,38,701,0,0,
1,2,2552,0,1206,14,880,45,753,0,3,
1,3,2553,0,1168,11,892,47,707,0,0,
1,4,2554,0,1143,22,859,56,754,0,0,
1,5,2555,0,1141,14,878,50,706,0,0,
1,6,2556,0,1194,16,834,56,693,0,0,
1,7,2557,0,1205,20,826,46,693,0,18,
1,8,2558,0,1209,20,836,45,716,0,0,
1,9,2559,0,1192,22,886,48,713,0,0,
1,10,2560,0,1144,19,880,53,683,0,0,
1,11,2561,0,1182,13,890,55,693,0,0,
1,12,2562,0,1206,17,900,47,705,0,0,
1,13,2563,0,1139,14,860,40,696,0,0,
1,14,2564,0,1217,15,910,45,706,0,0,
1,15,2565,0,1145,15,899,50,716,0,0,
1,1,2566,0,1173,16,902,38,701,0,0,
1,2,2567,0,1206,14,880,45,754,0,2,
1,3,2568,0,1168,11,892,47,707,0,0,
1,4,2569,0,1143,22,859,56,754,0,0,
1,5,2570,0,1141,14,878,50,706,0,0,
1,6,2571,0,1194,16,834,56,693,0,0,
1,7,2572,0,1205,20,826,43,703,0,11,
1,8,2573,0,1209,20,836,45,716,0,0,
1,9,2574,0,1192,22,886,48,713,0,0,
1,10,2575,0,1144,19,880,52,684,0,0,
1,11,2576,0,1182,13,890,55,693,0,0,
1,12,2577,0,1206,17,900,47,705,0,0,
1,13,2578,0,1139,14,860,40,696,0,0,
1,14,2579,0,1217,15,910,45,706,0,0,
1,15,2580,0,1145,15,899,50,716,0,0,
1,1,2581,0,1173,16,902,38,701,0,0,
1,2,2582,0,1206,14,880,45,754,0,2,
1,3,2583,0,1168,11,892,47,707,0,0,
1,4,2584,0,1143,22,859,56,754,0,0,
1,5,2585,0,1141,14,878,50,706,0,0,
1,6,2586,0,1194,16,834,56,693,0,0,
1,7,2587,0,1205,20,826,48,699,0,10,
1,8,2588,0,1209,20,836,45,716,0,0,
1,9,2589,0,1192,22,886,48,713,0,0,
1,10,2590,0,1144,19,880,52,684,0,0,
1,11,2591,0,1182,13,890,55,693,0,0,
1,12,2592,0,1206,17,900,47,705,0,0,
1,13,2593,0,1139,14,860,40,696,0,0,
1,14,2594,0,1217,15,910,45,706,0,0,
1,15,2595,0,1145,15,899,50,716,0,0,
1,1,2596,0,1173,16,902,38,701,0,0,
1,2,2597,0,1206,14,880,45,754,0,2,
1,3,2598,0,1168,11,892,47,707,0,0,
1,4,2599,0,1143,22,859,56,754,0,0,
1,5,2600,0,1141,14,878,50,706,0,0,
1,6,2601,0,1194,16,834,56,693,0,0,
1,7,2602,0,1205,20,826,48,699,0,10,
1,8,2603,0,1209,20,836,45,716,0,0,
1,9,2604,0,1192,22,886,48,713,0,0,
1,10,2605,0,1144,19,880,52,684,0,0,
1,11,2606,0,1182,13,890,55,693,0,0,
1,12,2607,0,1206,17,900,47,705,0,0,
1,13,2608,0,1139,14,860,40,696,0,0,
1,14,2609,0,1217,15,910,45,706,0,0,
1,15,2610,0,1145,15,899,50,716,0,0,
1,1,2611,0,1173,16,902,38,701,0,0,
1,2,2612,0,1206,14,880,45,756,0,0,
1,3,2613,0,1168,11,892,47,707,0,0,
1,4,2614,0,1143,22,859,55,755,0,0,
1,5,2615,0,1141,14,878,50,706,0,0,
1,6,2616,0,1194,16,834,56,693,0,0,
1,7,2617,0,1205,20,826,48,699,0,10,
1,8,2618,0,1209,20,836,45,716,0,0,
1,9,2619,0,1192,22,886,48,713,0,0,
1,10,2620,0,1144,19,880,51,685,0,0,
1,11,2621,0,1182,13,890,55,693,0,0,
1,12,2622,0,1206,17,900,47,705,0,0,
1,13,2623,0,1139,14,860,40,696,0,0,
1,14,2624,0,1217,15,910,45,706,0,0,
1,15,2625,0,1145,15,899,50,716,0,0,
1,1,2626,0,1173,16,902,38,701,0,0,
1,2,2627,0,1206,14,880,45,756,0,0,
1,3,2628,0,1168,11,892,47,707,0,0,
1,4,2629,0,1143,22,859,55,755,0,0,
1,5,2630,0,1141,14,878,50,706,0,0,
1,6,2631,0,1194,16,834,56,693,0,0,
